"2016","12","7","umts","active-ok","17.5833"
"2016","12","7","umts","inactive","23.4167"
"2016","12","7","lte","active-ok","24.4583"
"2016","12","7","lte","active-faulty","2.2917"
"2016","12","7","lte","inactive","25.2500"
"2016","12","8","gsm","active-ok","20.6250"
"2016","12","8","gsm","active-faulty","1.0000"
"2016","12","8","gsm","inactive","11.3750"
"2016","12","8","umts","active-ok","19.2083"
"2016","12","8","umts","active-faulty","1.0000"
"2016","12","8","umts","inactive","21.7500"
"2016","12","8","lte","active-ok","27.2083"
"2016","12","8","lte","active-faulty","2.2917"
"2016","12","8","lte","inactive","22.5000"
"2016","12","9","gsm","active-ok","21.0000"
"2016","12","9","gsm","active-faulty","1.0000"
"2016","12","9","gsm","inactive","11.0000"
"2016","12","9","umts","active-ok","20.6667"
"2016","12","9","umts","inactive","20.3333"
"2016","12","9","lte","active-ok","28.7083"
"2016","12","9","lte","active-faulty","2.2917"
"2016","12","9","lte","inactive","21.0000"
"2016","12","10","gsm","active-ok","21.0000"
"2016","12","10","gsm","active-faulty","1.0000"
"2016","12","10","gsm","inactive","11.0000"
"2016","12","10","umts","active-ok","21.0000"
"2016","12","10","umts","inactive","20.0000"
"2016","12","10","lte","active-ok","28.7083"
"2016","12","10","lte","active-faulty","2.2917"
"2016","12","10","lte","inactive","21.0000"
"2016","12","11","gsm","active-ok","21.0000"
"2016","12","11","gsm","active-faulty","1.0000"
"2016","12","11","gsm","inactive","11.0000"
"2016","12","11","umts","active-ok","21.0000"
"2016","12","11","umts","inactive","20.0000"
"2016","12","11","lte","active-ok","28.7083"
"2016","12","11","lte","active-faulty","2.2917"
"2016","12","11","lte","inactive","21.0000"
"2016","12","12","gsm","active-ok","20.7500"
"2016","12","12","gsm","active-faulty","1.2500"
"2016","12","12","gsm","inactive","11.0000"
"2016","12","12","umts","active-ok","20.7083"
"2016","12","12","umts","inactive","20.2917"
"2016","12","12","lte","active-ok","28.7083"
"2016","12","12","lte","active-faulty","2.1765"
"2016","12","12","lte","inactive","21.7500"
"2016","12","13","gsm","active-ok","21.0000"
"2016","12","13","gsm","active-faulty","1.5833"
"2016","12","13","gsm","inactive","10.4167"
"2016","12","13","umts","active-ok","20.2083"
"2016","12","13","umts","inactive","20.7917"
"2016","12","13","lte","active-ok","29.4167"
"2016","12","13","lte","active-faulty","1.0000"
"2016","12","13","lte","inactive","22.2917"
"2016","12","14","gsm","active-ok","20.4167"
"2016","12","14","gsm","active-faulty","2.0000"
"2016","12","14","gsm","inactive","10.5833"
"2016","12","14","umts","active-ok","19.4167"
"2016","12","14","umts","inactive","21.5833"
"2016","12","14","lte","active-ok","30.1667"
"2016","12","14","lte","active-faulty","1.0000"
"2016","12","14","lte","inactive","21.5417"
"2016","12","15","gsm","active-ok","18.5833"
"2016","12","15","gsm","active-faulty","3.5000"
"2016","12","15","gsm","inactive","10.9167"
"2016","12","15","umts","active-ok","18.4167"
"2016","12","15","umts","inactive","22.5833"
"2016","12","15","lte","active-ok","29.5417"
"2016","12","15","lte","active-faulty","1.0000"
"2016","12","15","lte","inactive","22.1667"
"2016","12","16","gsm","active-ok","18.0000"
"2016","12","16","gsm","active-faulty","5.0000"
"2016","12","16","gsm","inactive","10.0000"
"2016","12","16","umts","active-ok","19.0000"
"2016","12","16","umts","inactive","22.0000"
"2016","12","16","lte","active-ok","30.7083"
"2016","12","16","lte","active-faulty","1.0000"
"2016","12","16","lte","inactive","21.0000"
"2016","12","17","gsm","active-ok","18.0000"
"2016","12","17","gsm","active-faulty","5.0000"
"2016","12","17","gsm","inactive","10.0000"
"2016","12","17","umts","active-ok","19.0000"
"2016","12","17","umts","inactive","22.0000"
"2016","12","17","lte","active-ok","30.7083"
"2016","12","17","lte","active-faulty","1.0000"
"2016","12","17","lte","inactive","21.0000"
"2016","12","18","gsm","active-ok","18.0000"
"2016","12","18","gsm","active-faulty","5.0000"
"2016","12","18","gsm","inactive","10.0000"
"2016","12","18","umts","active-ok","19.0000"
"2016","12","18","umts","inactive","22.0000"
"2016","12","18","lte","active-ok","30.7083"
"2016","12","18","lte","active-faulty","1.0000"
"2016","12","18","lte","inactive","21.0000"
"2016","12","19","gsm","active-ok","18.0000"
